County Code|County Name|Station Code|Station Name
1|Mombasa|001003001503305|MIKOROSHONI PRIMARY SCHOOL 
1|Mombasa|001003001503306|MIKOROSHONI PRIMARY SCHOOL 
1|Mombasa|001003001503307|MIKOROSHONI PRIMARY SCHOOL 
1|Mombasa|001003001503401|UTANGE PRIMARY SCHOOL 
1|Mombasa|001003001503402|UTANGE PRIMARY SCHOOL 
1|Mombasa|001003001503403|UTANGE PRIMARY SCHOOL 
1|Mombasa|001003001503501|MWEMBELEGEZA NURSERY SCHOOL 
1|Mombasa|001003001503502|MWEMBELEGEZA NURSERY SCHOOL 
1|Mombasa|001003001503503|MWEMBELEGEZA NURSERY SCHOOL 
1|Mombasa|001003001503504|MWEMBELEGEZA NURSERY SCHOOL 
1|Mombasa|001003001503505|MWEMBELEGEZA NURSERY SCHOOL 
1|Mombasa|001003001503506|MWEMBELEGEZA NURSERY SCHOOL 
1|Mombasa|001003001503601|ZIMLAT PRIMARY SCHOOL 
1|Mombasa|001003001503602|ZIMLAT PRIMARY SCHOOL 
1|Mombasa|001003001503603|ZIMLAT PRIMARY SCHOOL 
1|Mombasa|001003001503701|BAMBURI PRIMARY SCHOOL 
1|Mombasa|001003001503702|BAMBURI PRIMARY SCHOOL 
1|Mombasa|001003001503703|BAMBURI PRIMARY SCHOOL 
1|Mombasa|001003001503704|BAMBURI PRIMARY SCHOOL 
1|Mombasa|001003001503705|BAMBURI PRIMARY SCHOOL 
1|Mombasa|001003001503801|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503802|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503803|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503804|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503805|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503806|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503807|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503808|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503809|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503810|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503811|SHANZU TEACHERS TRAINING COLLEGE 
1|Mombasa|001003001503901|SHIMO LA TEWA PRIMARY SCHOOL 
1|Mombasa|001003001503902|SHIMO LA TEWA PRIMARY SCHOOL 
1|Mombasa|001003001503903|SHIMO LA TEWA PRIMARY SCHOOL 
1|Mombasa|001003001503904|SHIMO LA TEWA PRIMARY SCHOOL 
1|Mombasa|001004001600101|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600102|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600103|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600104|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600105|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600106|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600107|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600108|KHADIJA PRIMARY SCHOOL 
1|Mombasa|001004001600201|FADHIL-ADHYM PRIMARY SCHOOL 
1|Mombasa|001004001600202|FADHIL-ADHYM PRIMARY SCHOOL 
1|Mombasa|001004001600203|FADHIL-ADHYM PRIMARY SCHOOL 
1|Mombasa|001004001600301|MLALEO PRIMARY SCHOOL 
1|Mombasa|001004001600302|MLALEO PRIMARY SCHOOL 
1|Mombasa|001004001600303|MLALEO PRIMARY SCHOOL 
1|Mombasa|001004001600304|MLALEO PRIMARY SCHOOL 
1|Mombasa|001004001600401|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600402|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600403|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600404|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600405|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600406|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600407|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600408|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600409|FRERE TOWN PRIMARY SCHOOL 
1|Mombasa|001004001600501|MWANDONI KADIRIA GROUNDS 
1|Mombasa|001004001600502|MWANDONI KADIRIA GROUNDS 
1|Mombasa|001004001600503|MWANDONI KADIRIA GROUNDS 
1|Mombasa|001004001600601|VICTORIA BAPTIST PRIMARY SCHOOL 
1|Mombasa|001004001600602|VICTORIA BAPTIST PRIMARY SCHOOL 
1|Mombasa|001004001600701|SARAJEVO GROUNDS 
1|Mombasa|001004001600702|SARAJEVO GROUNDS 
1|Mombasa|001004001600703|SARAJEVO GROUNDS 
1|Mombasa|001004001600704|SARAJEVO GROUNDS 
1|Mombasa|001004001700801|NATIONAL INDUSTRIAL TRAINING AUTHORITY- MOMBASA 
1|Mombasa|001004001700802|NATIONAL INDUSTRIAL TRAINING AUTHORITY- MOMBASA 
1|Mombasa|001004001700803|NATIONAL INDUSTRIAL TRAINING AUTHORITY- MOMBASA 
1|Mombasa|001004001700804|NATIONAL INDUSTRIAL TRAINING AUTHORITY- MOMBASA 
1|Mombasa|001004001700805|NATIONAL INDUSTRIAL TRAINING AUTHORITY- MOMBASA 
1|Mombasa|001004001700806|NATIONAL INDUSTRIAL TRAINING AUTHORITY- MOMBASA 
1|Mombasa|001004001700901|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700902|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700903|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700904|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700905|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700906|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700907|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700908|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700909|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700910|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700911|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700912|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700913|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001700914|ZIWA LA NG'OMBE PRIMARY SCHOOL 
1|Mombasa|001004001701001|OLIVE REHABILITATION CENTRE - MKUNGUNI 
1|Mombasa|001004001701002|OLIVE REHABILITATION CENTRE - MKUNGUNI 
1|Mombasa|001004001701003|OLIVE REHABILITATION CENTRE - MKUNGUNI 
1|Mombasa|001004001701004|OLIVE REHABILITATION CENTRE - MKUNGUNI 
1|Mombasa|001004001701101|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001701102|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001701103|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001701104|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001701105|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001701106|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001701107|TUMAINI ACADEMY/CHURCH OF CHRIST 
1|Mombasa|001004001801201|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801202|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801203|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801204|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801205|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801206|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801207|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801208|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801209|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801210|MAWENI PRIMARY SCHOOL 
1|Mombasa|001004001801301|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801302|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801303|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801304|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801305|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801306|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801307|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801308|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801309|NYALI ELIM FELLOWSHIP CHURCH 
1|Mombasa|001004001801401|ST. KEVIN ACADEMY MKOMANI 
1|Mombasa|001004001801402|ST. KEVIN ACADEMY MKOMANI 
1|Mombasa|001004001801403|ST. KEVIN ACADEMY MKOMANI 
1|Mombasa|001004001801404|ST. KEVIN ACADEMY MKOMANI 
1|Mombasa|001004001801501|ASK GROND - GATE'A' 
1|Mombasa|001004001801502|ASK GROND - GATE'A' 
1|Mombasa|001004001801503|ASK GROND - GATE'A' 
1|Mombasa|001004001801504|ASK GROND - GATE'A' 
1|Mombasa|001004001801505|ASK GROND - GATE'A' 
1|Mombasa|001004001801506|ASK GROND - GATE'A' 
1|Mombasa|001004001801507|ASK GROND - GATE'A' 
1|Mombasa|001004001801601|MKOMANI GROUNDS - NYALI 
1|Mombasa|001004001901701|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901702|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901703|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901704|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901705|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901706|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901707|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901708|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901709|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901710|KONGOWEA PRIMARY SCHOOL 
1|Mombasa|001004001901801|KWA KARAMA GROUNDS 
1|Mombasa|001004001901802|KWA KARAMA GROUNDS 
1|Mombasa|001004001901803|KWA KARAMA GROUNDS 
1|Mombasa|001004001901804|KWA KARAMA GROUNDS 
1|Mombasa|001004001901805|KWA KARAMA GROUNDS 
1|Mombasa|001004001901806|KWA KARAMA GROUNDS 
1|Mombasa|001004001901807|KWA KARAMA GROUNDS 
1|Mombasa|001004001901808|KWA KARAMA GROUNDS 
1|Mombasa|001004001901809|KWA KARAMA GROUNDS 
1|Mombasa|001004001901810|KWA KARAMA GROUNDS 
1|Mombasa|001004001901901|KENGELENI PRIMARY SCHOOL 
1|Mombasa|001004001901902|KENGELENI PRIMARY SCHOOL 
1|Mombasa|001004001901903|KENGELENI PRIMARY SCHOOL 
1|Mombasa|001004001901904|KENGELENI PRIMARY SCHOOL 
1|Mombasa|001004001901905|KENGELENI PRIMARY SCHOOL 
1|Mombasa|001004001902001|MUNICIPAL SOCIAL HALL - KONGOWEA 
1|Mombasa|001004001902002|MUNICIPAL SOCIAL HALL - KONGOWEA 
1|Mombasa|001004001902003|MUNICIPAL SOCIAL HALL - KONGOWEA 
1|Mombasa|001004001902004|MUNICIPAL SOCIAL HALL - KONGOWEA 
1|Mombasa|001004001902005|MUNICIPAL SOCIAL HALL - KONGOWEA 
1|Mombasa|001004001902006|MUNICIPAL SOCIAL HALL - KONGOWEA 
1|Mombasa|001004001902101|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004001902102|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004001902103|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004001902104|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004001902105|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004001902106|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004001902107|METHODIST CHURCH - KONGOWEA 
1|Mombasa|001004002002201|BOMBOLULU ESTATE - POSTA 
1|Mombasa|001004002002202|BOMBOLULU ESTATE - POSTA 
1|Mombasa|001004002002203|BOMBOLULU ESTATE - POSTA 
1|Mombasa|001004002002204|BOMBOLULU ESTATE - POSTA 
1|Mombasa|001004002002301|BOMBOLULU CULTURAL CENTRE WORKSHOP HALL 
1|Mombasa|001004002002302|BOMBOLULU CULTURAL CENTRE WORKSHOP HALL 
1|Mombasa|001004002002303|BOMBOLULU CULTURAL CENTRE WORKSHOP HALL 
1|Mombasa|001004002002401|BAHAWANI PRIMARY SCHOOL 
1|Mombasa|001004002002402|BAHAWANI PRIMARY SCHOOL 
1|Mombasa|001004002002403|BAHAWANI PRIMARY SCHOOL 
1|Mombasa|001004002002501|BASHIR PRIMARY SCHOOL 
1|Mombasa|001004002002502|BASHIR PRIMARY SCHOOL 
1|Mombasa|001004002002503|BASHIR PRIMARY SCHOOL 
1|Mombasa|001004002002504|BASHIR PRIMARY SCHOOL 
1|Mombasa|001004002002601|KADZANDANI PRIMARY SCHOOL 
1|Mombasa|001004002002602|KADZANDANI PRIMARY SCHOOL 
1|Mombasa|001004002002603|KADZANDANI PRIMARY SCHOOL 
1|Mombasa|001004002002604|KADZANDANI PRIMARY SCHOOL 
1|Mombasa|001004002002605|KADZANDANI PRIMARY SCHOOL 
1|Mombasa|001004002002701|MARIANIST POLYTECHNIC 
1|Mombasa|001004002002702|MARIANIST POLYTECHNIC 
1|Mombasa|001004002002801|SOWETO GROUNDS 
1|Mombasa|001004002002802|SOWETO GROUNDS 
1|Mombasa|001004002002803|SOWETO GROUNDS 
1|Mombasa|001004002002804|SOWETO GROUNDS 
1|Mombasa|001004002002901|MWATAMBA GROUNDS 
1|Mombasa|001004002002902|MWATAMBA GROUNDS 
1|Mombasa|001004002002903|MWATAMBA GROUNDS 
1|Mombasa|001004002003001|BARAKA HIGH SCHOOL 
1|Mombasa|001004002003002|BARAKA HIGH SCHOOL 
1|Mombasa|001004002003003|BARAKA HIGH SCHOOL 
1|Mombasa|001004002003004|BARAKA HIGH SCHOOL 
1|Mombasa|001005002100101|MTONGWE PRIMARY SCHOOL 
1|Mombasa|001005002100102|MTONGWE PRIMARY SCHOOL 
1|Mombasa|001005002100103|MTONGWE PRIMARY SCHOOL 
1|Mombasa|001005002100201|LONGO PRIMARY SCHOOL 
1|Mombasa|001005002100202|LONGO PRIMARY SCHOOL 
1|Mombasa|001005002100203|LONGO PRIMARY SCHOOL 
1|Mombasa|001005002100301|MTONGWE SOCIAL HALL 
1|Mombasa|001005002100302|MTONGWE SOCIAL HALL 
1|Mombasa|001005002100303|MTONGWE SOCIAL HALL 
1|Mombasa|001005002100304|MTONGWE SOCIAL HALL 
1|Mombasa|001005002100305|MTONGWE SOCIAL HALL 
1|Mombasa|001005002100306|MTONGWE SOCIAL HALL 
1|Mombasa|001005002100401|VIJIWENI PRIMARY SCHOOL 
1|Mombasa|001005002100402|VIJIWENI PRIMARY SCHOOL 
1|Mombasa|001005002100403|VIJIWENI PRIMARY SCHOOL 
1|Mombasa|001005002100501|MWANGALA PRIMARY SCHOOL 
1|Mombasa|001005002100601|MWEZA PRIMARY SCHOOL 
1|Mombasa|001005002100602|MWEZA PRIMARY SCHOOL 
1|Mombasa|001005002100701|MKWAJUNI MARKET 
1|Mombasa|001005002100801|ST.JOSEPH NURSARY SCHOOL 
1|Mombasa|001005002100802|ST.JOSEPH NURSARY SCHOOL 
1|Mombasa|001005002100803|ST.JOSEPH NURSARY SCHOOL 
1|Mombasa|001005002100804|ST.JOSEPH NURSARY SCHOOL 
1|Mombasa|001005002200901|SHIKA ADABU PRIMARY SCHOOL 
1|Mombasa|001005002200902|SHIKA ADABU PRIMARY SCHOOL 
1|Mombasa|001005002200903|SHIKA ADABU PRIMARY SCHOOL 
1|Mombasa|001005002200904|SHIKA ADABU PRIMARY SCHOOL 
1|Mombasa|001005002200905|SHIKA ADABU PRIMARY SCHOOL 
1|Mombasa|001005002200906|SHIKA ADABU PRIMARY SCHOOL 
1|Mombasa|001005002201001|CONSOLATA PRIMARY SCHOOL 
1|Mombasa|001005002201002|CONSOLATA PRIMARY SCHOOL 
1|Mombasa|001005002201003|CONSOLATA PRIMARY SCHOOL 
1|Mombasa|001005002201004|CONSOLATA PRIMARY SCHOOL 
1|Mombasa|001005002201005|CONSOLATA PRIMARY SCHOOL 
1|Mombasa|001005002201101|VYEMANI PRIMARY SCHOOL 
1|Mombasa|001005002201102|VYEMANI PRIMARY SCHOOL 
1|Mombasa|001005002201103|VYEMANI PRIMARY SCHOOL 
1|Mombasa|001005002201201|VIJIWENI GROUNDS 
1|Mombasa|001005002201202|VIJIWENI GROUNDS 
1|Mombasa|001005002201301|UJAMAA GROUNDS 
1|Mombasa|001005002201302|UJAMAA GROUNDS 
1|Mombasa|001005002201303|UJAMAA GROUNDS 
1|Mombasa|001005002201304|UJAMAA GROUNDS 
1|Mombasa|001005002201305|UJAMAA GROUNDS 
1|Mombasa|001005002301401|DARU ULUM MADRASA 
1|Mombasa|001005002301402|DARU ULUM MADRASA 
1|Mombasa|001005002301403|DARU ULUM MADRASA 
1|Mombasa|001005002301404|DARU ULUM MADRASA 
1|Mombasa|001005002301405|DARU ULUM MADRASA 
1|Mombasa|001005002301406|DARU ULUM MADRASA 
1|Mombasa|001005002301407|DARU ULUM MADRASA 
1|Mombasa|001005002301408|DARU ULUM MADRASA 
1|Mombasa|001005002301409|DARU ULUM MADRASA 
1|Mombasa|001005002301410|DARU ULUM MADRASA 
1|Mombasa|001005002301501|JAMVI LA WAGENI PRIMARY SCHOOL 
1|Mombasa|001005002301502|JAMVI LA WAGENI PRIMARY SCHOOL 
1|Mombasa|001005002301503|JAMVI LA WAGENI PRIMARY SCHOOL 
1|Mombasa|001005002301504|JAMVI LA WAGENI PRIMARY SCHOOL 
1|Mombasa|001005002301505|JAMVI LA WAGENI PRIMARY SCHOOL 
1|Mombasa|001005002301601|PELELEZA PRIMARY SCHOOL 
1|Mombasa|001005002301602|PELELEZA PRIMARY SCHOOL 
1|Mombasa|001005002301603|PELELEZA PRIMARY SCHOOL 
1|Mombasa|001005002301701|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301702|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301703|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301704|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301705|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301706|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301707|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301708|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301709|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002301710|LIKONI MUSLIM PRIMARY SCHOOL 
1|Mombasa|001005002401801|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401802|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401803|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401804|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401805|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401806|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401807|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401808|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401809|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401810|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401811|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401812|LIKONI PRIMARY SCHOOL 
1|Mombasa|001005002401901|THE VISION SENIOR SCHOOL 
1|Mombasa|001005002401902|THE VISION SENIOR SCHOOL 
1|Mombasa|001005002401903|THE VISION SENIOR SCHOOL 
1|Mombasa|001005002401904|THE VISION SENIOR SCHOOL 
1|Mombasa|001005002401905|THE VISION SENIOR SCHOOL 
1|Mombasa|001005002502001|LIKONI FLATS SOCIAL HALL 
1|Mombasa|001005002502002|LIKONI FLATS SOCIAL HALL 
1|Mombasa|001005002502003|LIKONI FLATS SOCIAL HALL 
1|Mombasa|001005002502004|LIKONI FLATS SOCIAL HALL 
1|Mombasa|001005002502101|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502102|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502103|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502104|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502105|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502106|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502107|CONSOLATA NURSERY SCHOOL 
1|Mombasa|001005002502201|TIMBWANI PRIMARY SCHOOL 
1|Mombasa|001005002502202|TIMBWANI PRIMARY SCHOOL 
1|Mombasa|001005002502301|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502302|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502303|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502304|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502305|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502306|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502307|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502308|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502309|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502310|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502311|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502312|MRIMA PRIMARY SCHOOL 
1|Mombasa|001005002502401|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502402|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502403|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502404|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502405|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502406|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502407|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502408|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502409|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502410|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502411|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502412|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502413|USHINDI BAPTIST PRIMARY SCHOOL 
1|Mombasa|001005002502501|MAJI SAFI PRIMARY SCHOOL 
1|Mombasa|001005002502502|MAJI SAFI PRIMARY SCHOOL 
1|Mombasa|001005002502503|MAJI SAFI PRIMARY SCHOOL 
1|Mombasa|001005002502601|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502602|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502603|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502604|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502605|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502606|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502607|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502608|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502609|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001005002502610|MAJENGO MAPYA -MUZDALIFA 
1|Mombasa|001006002600101|KADERBHOY OLD TOWN DISPNSARY 
1|Mombasa|001006002600102|KADERBHOY OLD TOWN DISPNSARY 
1|Mombasa|001006002600103|KADERBHOY OLD TOWN DISPNSARY 
1|Mombasa|001006002600104|KADERBHOY OLD TOWN DISPNSARY 
1|Mombasa|001006002600201|FORT JESUS MUSEUM 
1|Mombasa|001006002600202|FORT JESUS MUSEUM 
1|Mombasa|001006002600203|FORT JESUS MUSEUM 
1|Mombasa|001006002600301|COAST GIRLS SECONDARY SCHOOL 
1|Mombasa|001006002600302|COAST GIRLS SECONDARY SCHOOL 
1|Mombasa|001006002600303|COAST GIRLS SECONDARY SCHOOL 
1|Mombasa|001006002600401|STAR OF THE SEA PRIMARY SCHOOL 
1|Mombasa|001006002600402|STAR OF THE SEA PRIMARY SCHOOL 
1|Mombasa|001006002600403|STAR OF THE SEA PRIMARY SCHOOL 
1|Mombasa|001006002600501|MBARAKI PRIMARY SCHOOL 
1|Mombasa|001006002600601|SONARA SOCIAL HALL 
1|Mombasa|001006002600602|SONARA SOCIAL HALL 
1|Mombasa|001006002600603|SONARA SOCIAL HALL 
1|Mombasa|001006002600604|SONARA SOCIAL HALL 
1|Mombasa|001006002600701|ALLIDINA VISRAM HIGH SCHOOL 
1|Mombasa|001006002600702|ALLIDINA VISRAM HIGH SCHOOL 
1|Mombasa|001006002600801|HAJAM JAMAAT HALL 
1|Mombasa|001006002600802|HAJAM JAMAAT HALL 
1|Mombasa|001006002600803|HAJAM JAMAAT HALL 
1|Mombasa|001006002600901|SERANI PRIMARY SCHOOL 
1|Mombasa|001006002600902|SERANI PRIMARY SCHOOL 
1|Mombasa|001006002601001|MOMBASA PRIMARY SCHOOL 
1|Mombasa|001006002601002|MOMBASA PRIMARY SCHOOL 
1|Mombasa|001006002601101|GOVERNMENT TRAINING INSTITUTE MOMBASA(GTI) 
1|Mombasa|001006002601102|GOVERNMENT TRAINING INSTITUTE MOMBASA(GTI) 
1|Mombasa|001006002601103|GOVERNMENT TRAINING INSTITUTE MOMBASA(GTI) 
1|Mombasa|001006002601201|TIJARA GARDENS 
1|Mombasa|001006002601202|TIJARA GARDENS 
1|Mombasa|001006002601203|TIJARA GARDENS 
1|Mombasa|001006002601204|TIJARA GARDENS 
1|Mombasa|001006002701301|TUDOR VILLAGE HALL 
1|Mombasa|001006002701302|TUDOR VILLAGE HALL 
1|Mombasa|001006002701303|TUDOR VILLAGE HALL 
1|Mombasa|001006002701304|TUDOR VILLAGE HALL 
1|Mombasa|001006002701305|TUDOR VILLAGE HALL 
1|Mombasa|001006002701401|ST. AUGUSTINE PRIMARY SCHOOL 
1|Mombasa|001006002701402|ST. AUGUSTINE PRIMARY SCHOOL 
1|Mombasa|001006002701403|ST. AUGUSTINE PRIMARY SCHOOL 
1|Mombasa|001006002701404|ST. AUGUSTINE PRIMARY SCHOOL 
1|Mombasa|001006002701501|TUDOR PRIMARY SCHOOL 
1|Mombasa|001006002701502|TUDOR PRIMARY SCHOOL 
1|Mombasa|001006002701503|TUDOR PRIMARY SCHOOL 
1|Mombasa|001006002701601|R. G. NGALA PRIMARY SCHOOL 
1|Mombasa|001006002701602|R. G. NGALA PRIMARY SCHOOL 
1|Mombasa|001006002701603|R. G. NGALA PRIMARY SCHOOL 
1|Mombasa|001006002701701|FAHARI PRIMARY SCHOOL 
1|Mombasa|001006002701702|FAHARI PRIMARY SCHOOL 
1|Mombasa|001006002701801|SPARKI PRIMARY SCHOOL 
1|Mombasa|001006002701802|SPARKI PRIMARY SCHOOL 
1|Mombasa|001006002701901|BURHANIA PRIMARY SCHOOL 
1|Mombasa|001006002701902|BURHANIA PRIMARY SCHOOL 
1|Mombasa|001006002701903|BURHANIA PRIMARY SCHOOL 
1|Mombasa|001006002702001|MUNICIPAL INSPECTORATE OFFICES 
1|Mombasa|001006002702002|MUNICIPAL INSPECTORATE OFFICES 
